[ 2017-06-20T09:03:33+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='25' LIMIT 1   [ RunTime:0.006593s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(cost.cost_money) AS tp_sum FROM business_loan loan,loan_tender tender,business_costout cost WHERE loan.business_company_id='25' and loan.id=tender.business_loan_id and cost.tender_id=tender.id LIMIT 1   [ RunTime:0.007135s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='25' LIMIT 1   [ RunTime:0.006619s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SHOW COLUMNS FROM `business_costout` [ RunTime:0.007924s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='26' LIMIT 1   [ RunTime:0.005735s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(cost.cost_money) AS tp_sum FROM business_loan loan,loan_tender tender,business_costout cost WHERE loan.business_company_id='26' and loan.id=tender.business_loan_id and cost.tender_id=tender.id LIMIT 1   [ RunTime:0.006490s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='26' LIMIT 1   [ RunTime:0.005945s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SHOW COLUMNS FROM `business_costout` [ RunTime:0.007329s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='27' LIMIT 1   [ RunTime:0.006659s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(cost.cost_money) AS tp_sum FROM business_loan loan,loan_tender tender,business_costout cost WHERE loan.business_company_id='27' and loan.id=tender.business_loan_id and cost.tender_id=tender.id LIMIT 1   [ RunTime:0.006374s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='27' LIMIT 1   [ RunTime:0.005922s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SHOW COLUMNS FROM `business_costout` [ RunTime:0.006953s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='28' LIMIT 1   [ RunTime:0.006523s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(cost.cost_money) AS tp_sum FROM business_loan loan,loan_tender tender,business_costout cost WHERE loan.business_company_id='28' and loan.id=tender.business_loan_id and cost.tender_id=tender.id LIMIT 1   [ RunTime:0.006136s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='28' LIMIT 1   [ RunTime:0.006248s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SHOW COLUMNS FROM `business_costout` [ RunTime:0.007166s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='29' LIMIT 1   [ RunTime:0.005956s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(cost.cost_money) AS tp_sum FROM business_loan loan,loan_tender tender,business_costout cost WHERE loan.business_company_id='29' and loan.id=tender.business_loan_id and cost.tender_id=tender.id LIMIT 1   [ RunTime:0.006188s ]
[ 2017-06-20T09:03:56+08:00 ] /BusinessCompany/businessPreDeposit.html | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='29' LIMIT 1   [ RunTime:0.006176s ]

[ 2017-06-20T09:03:59+08:00 ] 127.0.0.1 /BusinessCompany/addDeposit/company_id/25/companyname/%E5%82%BB%E9%80%BC%E7%99%BE%E5%BA%A6
[ 2017-06-20T09:03:59+08:00 ] /BusinessCompany/addDeposit/company_id/25/companyname/%E5%82%BB%E9%80%BC%E7%99%BE%E5%BA%A6 | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.007516s ]
[ 2017-06-20T09:03:59+08:00 ] /BusinessCompany/addDeposit/company_id/25/companyname/%E5%82%BB%E9%80%BC%E7%99%BE%E5%BA%A6 | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.007729s ]
[ 2017-06-20T09:03:59+08:00 ] /BusinessCompany/addDeposit/company_id/25/companyname/%E5%82%BB%E9%80%BC%E7%99%BE%E5%BA%A6 | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.008461s ]
[ 2017-06-20T09:03:59+08:00 ] /BusinessCompany/addDeposit/company_id/25/companyname/%E5%82%BB%E9%80%BC%E7%99%BE%E5%BA%A6 | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.008229s ]
[ 2017-06-20T09:03:59+08:00 ] /BusinessCompany/addDeposit/company_id/25/companyname/%E5%82%BB%E9%80%BC%E7%99%BE%E5%BA%A6 | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.007476s ]
[ 2017-06-20T09:03:59+08:00 ] /BusinessCompany/addDeposit/company_id/25/companyname/%E5%82%BB%E9%80%BC%E7%99%BE%E5%BA%A6 | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006470s ]

[ 2017-06-20T09:04:07+08:00 ] 127.0.0.1 /BusinessCompany/addDeposit
[ 2017-06-20T09:04:07+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.005607s ]
[ 2017-06-20T09:04:07+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.004730s ]
[ 2017-06-20T09:04:07+08:00 ] /BusinessCompany/addDeposit | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006811s ]
[ 2017-06-20T09:04:07+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.005897s ]
[ 2017-06-20T09:04:07+08:00 ] /BusinessCompany/addDeposit | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.004620s ]
[ 2017-06-20T09:04:07+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005322s ]
[ 2017-06-20T09:04:07+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.005149s ]
[ 2017-06-20T09:04:07+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `business_predeposit` [ RunTime:0.006355s ]

[ 2017-06-20T09:11:56+08:00 ] 127.0.0.1 /BusinessCompany/addDeposit
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.007003s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.006766s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.008249s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.008650s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.006498s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.007632s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.007033s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `business_predeposit` [ RunTime:0.008912s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SELECT * FROM `business_predeposit` WHERE ( `deposit_number` = 'dep1497921116424666' ) LIMIT 1   [ RunTime:0.007082s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `business_costout` [ RunTime:0.007873s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `business_costout` [ RunTime:0.008219s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SELECT SUM(money) AS tp_sum FROM `business_predeposit` WHERE business_company_id='25' LIMIT 1   [ RunTime:0.006767s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SELECT SUM(cost.cost_money) AS tp_sum FROM business_loan loan,loan_tender tender,business_costout cost WHERE loan.business_company_id='25' and loan.id=tender.business_loan_id and cost.tender_id=tender.id LIMIT 1   [ RunTime:0.007403s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: INSERT INTO `business_predeposit` (`business_company_id`,`money`,`author`,`deposit_number`,`total_balance`,`timeadd`,`lasttime`) VALUES ('25','10000','权家鑫','dep1497921116424666',9985,'2017-06-20 09:11:56','2017-06-20 09:11:56') [ RunTime:0.010277s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: SHOW COLUMNS FROM `user_operate` [ RunTime:0.008241s ]
[ 2017-06-20T09:11:56+08:00 ] /BusinessCompany/addDeposit | SQL: INSERT INTO `user_operate` (`status`,`userid`,`remark`,`type`,`ip`,`timeadd`) VALUES (1,'1','新增合作公司【25】预存款',2,'127.0.0.1','2017-06-20 09:11:56') [ RunTime:0.009702s ]

[ 2017-06-20T09:12:01+08:00 ] 127.0.0.1 /
[ 2017-06-20T09:12:01+08:00 ] / | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.007232s ]
[ 2017-06-20T09:12:01+08:00 ] / | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005822s ]
[ 2017-06-20T09:12:01+08:00 ] / | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.007721s ]
[ 2017-06-20T09:12:01+08:00 ] / | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007907s ]
[ 2017-06-20T09:12:01+08:00 ] / | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.006367s ]

[ 2017-06-20T09:12:01+08:00 ] 127.0.0.1 /Public/getJsMenu.html
[ 2017-06-20T09:12:01+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM `auth_group` [ RunTime:0.006502s ]
[ 2017-06-20T09:12:01+08:00 ] /Public/getJsMenu.html | SQL: SELECT * FROM `auth_group` WHERE status=1  [ RunTime:0.004936s ]
[ 2017-06-20T09:12:01+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.006817s ]
[ 2017-06-20T09:12:01+08:00 ] /Public/getJsMenu.html | SQL: SELECT `groupid` FROM `user` WHERE id='1' LIMIT 1   [ RunTime:0.005681s ]
[ 2017-06-20T09:12:01+08:00 ] /Public/getJsMenu.html | SQL: SELECT `groupid` FROM `user` WHERE id='1' LIMIT 1   [ RunTime:0.004635s ]
[ 2017-06-20T09:12:01+08:00 ] /Public/getJsMenu.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.004361s ]
[ 2017-06-20T09:12:01+08:00 ] /Public/getJsMenu.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 and ar.groupid='1' ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.006477s ]
[ 2017-06-20T09:12:01+08:00 ] /Public/getJsMenu.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.005475s ]
[ 2017-06-20T09:12:01+08:00 ] /Public/getJsMenu.html | SQL: SELECT * FROM `auth_rule` WHERE pid=0 and status=1 and groupid='1' ORDER BY sort desc,timeadd asc  [ RunTime:0.006921s ]

[ 2017-06-20T09:12:01+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-20T09:12:01+08:00 ]  127.0.0.1 /favicon.ico | ERR: (ThinkException) 无法加载模块favicon.ico
[ 2017-06-20T09:12:01+08:00 ] 127.0.0.1 /BusinessCompany/allCompanyList.html
[ 2017-06-20T09:12:01+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `auth` [ RunTime:0.007000s ]
[ 2017-06-20T09:12:01+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM auth_rule ar [ RunTime:0.005933s ]
[ 2017-06-20T09:12:01+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SELECT ar.*,u.username as addname FROM auth_rule ar LEFT JOIN user u on u.id=ar.adduser WHERE ar.status=1 and ar.pid != 0 ORDER BY ar.sort asc,ar.timeadd  [ RunTime:0.008477s ]
[ 2017-06-20T09:12:01+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `user` [ RunTime:0.007640s ]
[ 2017-06-20T09:12:01+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SELECT `typeid` FROM `user` WHERE id=1 LIMIT 1   [ RunTime:0.006589s ]
[ 2017-06-20T09:12:01+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `common` [ RunTime:0.006554s ]
[ 2017-06-20T09:12:01+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `business_company` [ RunTime:0.008074s ]
[ 2017-06-20T09:12:01+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `business_company` [ RunTime:0.007297s ]
[ 2017-06-20T09:12:01+08:00 ] /BusinessCompany/allCompanyList.html | SQL: SHOW COLUMNS FROM `channel_company` [ RunTime:0.008210s ]
